0.28283	0.36121	1.12122	28.8177
0.28333	0.36175	1.12147	28.8685
0.28384	0.36229	1.12173	28.9204
0.28434	0.36283	1.12198	28.9712
0.28485	0.36336	1.12223	29.0230
0.28535	0.36390	1.12249	29.0739
0.28586	0.36443	1.12274	29.1257
0.28636	0.36496	1.12299	29.1765
0.28687	0.36550	1.12324	29.2284
0.28737	0.36603	1.12350	29.2792
0.28788	0.36656	1.12375	29.3310
0.28838	0.36709	1.12400	29.3819
0.28889	0.36761	1.12425	29.4337
0.28939	0.36814	1.12451	29.4845
0.28990	0.36867	1.12476	29.5363
0.29040	0.36920	1.12501	29.5872
0.29091	0.36972	1.12526	29.6390
0.29141	0.37024	1.12551	29.6898
0.29192	0.37077	1.12577	29.7417
0.29242	0.37129	1.12602	29.7925
0.29293	0.37181	1.12627	29.8443
0.29343	0.37233	1.12652	29.8951
0.29394	0.37285	1.12677	29.9470
0.29444	0.37337	1.12702	29.9978
0.29495	0.37389	1.12727	30.0496
0.29545	0.37441	1.12752	30.1004
0.29596	0.37493	1.12778	30.1523
0.29646	0.37544	1.12803	30.2031
0.29697	0.37596	1.12828	30.2549
0.29747	0.37647	1.12853	30.3057
0.29798	0.37699	1.12878	30.3576
0.29848	0.37750	1.12903	30.4084
0.29899	0.37801	1.12928	30.4602
0.29949	0.37852	1.12953	30.5110
0.30000	0.37903	1.12978	30.5628
0.30000	0.37903	1.12978	30.5628
0.30051	0.37954	1.13003	30.6147
0.30101	0.38005	1.13028	30.6655
0.30152	0.38056	1.13053	30.7173
0.30202	0.38107	1.13078	30.7681
0.30253	0.38157	1.13103	30.8200
0.30303	0.38208	1.13128	30.8708
0.30354	0.38259	1.13153	30.9226
0.30404	0.38309	1.13178	30.9734
0.30455	0.38359	1.13203	31.0252
0.30505	0.38410	1.13228	31.0760
0.30556	0.38460	1.13253	31.1279
0.30606	0.38510	1.13278	31.1787
0.30657	0.38560	1.13303	31.2305
0.30707	0.38610	1.13328	31.2813
0.30758	0.38660	1.13353	31.3331
0.30808	0.38710	1.13377	31.3839
0.30859	0.38760	1.13402	31.4358
0.30909	0.38809	1.13427	31.4866
0.30960	0.38859	1.13452	31.5384
0.31010	0.38909	1.13477	31.5892
0.31061	0.38958	1.13502	31.6410
0.31111	0.39008	1.13527	31.6918
0.31162	0.39057	1.13552	31.7437
0.31212	0.39106	1.13576	31.7945
0.31263	0.39155	1.13601	31.8463
0.31313	0.39205	1.13626	31.8971
0.31364	0.39254	1.13651	31.9489
0.31414	0.39303	1.13676	31.9997
0.31465	0.39352	1.13701	32.0515
0.31515	0.39400	1.13726	32.1023
0.31566	0.39449	1.13750	32.1542
0.31616	0.39498	1.13775	32.2050
0.31667	0.39547	1.13800	32.2568
0.31717	0.39595	1.13825	32.3076
0.31768	0.39644	1.13850	32.3594
0.31818	0.39692	1.13874	32.4102
0.31869	0.39741	1.13899	32.4620
0.31919	0.39789	1.13924	32.5128
0.31970	0.39837	1.13949	32.5646
0.32020	0.39885	1.13974	32.6154
0.32071	0.39934	1.13998	32.6673
0.32121	0.39982	1.14023	32.7181
0.32172	0.40030	1.14048	32.7699
0.32222	0.40078	1.14073	32.8207
0.32273	0.40125	1.14097	32.8725
